CLOS_YM,JHNT_MBN,JHNT_CTN,JHCR_DE,JHNT_CLOS_DE,FRFT_AFTR_JHNT_REQR_DYCT,JHNT_RQUT_CHNL_SECD,INFO_OTPB_GRAD_CD,MDTN_HOPE_GRD_CD,IDIF_AOFR_YN,EMAIL_RCYN,EMPL_STLE_CD,DSPT_LABR_YN,COMM_WAGE_TYCD,HOPE_WAGE_SM_AMT,AFIV_RDJT_PSBL_YN,HOPE_JSCD1,HOPE_JSCD2,HOPE_JSCD3,HPAR_CD1,HPAR_CD2,HPAR_CD3,CYC1,CARR_MYCT1,CYC2,CARR_MYCT2,CYC3,CARR_MYCT3,ACCR_STCD,ACCR_CD,DRV_PSBL_YN,AGE,SAEIL_CNTC_AGRE_YN,SHRS_IDIF_AOFR_YN,SULC_IDIF_AOFR_YN,IDIF_IQRY_AGRE_YN,DLY_LABR_HOPE_YN,RQAG_HOPE_YN,SHSY_YN,MDTN_HOPE_YN,JHNT_PPOS_CD,SXDS_CD,SMS_RCYN,EMAIL_OTPB_YN,MPNO_OTPB_YN,MAJR_CD1,BFR_WTM6_JHCR_CT,BFR_UEPS_RECP_CT,UEPS_RECP_YN,BFR_EJAP_CT,SFID_WRTN_AFTR_ELPS_DYCT,SFID_IEM_NUM,SFID_LTTR_NUM,BFR_PSIS_ELPS_DYCT,BFR_RLTY_SNSC,BFR_IVTG_SNSC,BFR_ARTY_SNSC,BFR_SCTY_SNSC,BFR_EPTY_SNSC,BFR_CSTP_SNSC,BFR_INTS_CD2,AREA_CD,HPAR_CSCY_SCOR,BFR_OCTR_YN,BFR_OCTR_CT,KECO_CD1,OCTR_HOPE_JSFC_CSCY_SCOR1,OCTR_HOPE_JSFC_CSCY_SCOR2,IPS_IRDS_NMPR,JBHT_NMPR,RCIT_NMPR,JO_DRNG_RATE,AVG_OTIO_MYAV_RMNT_AMT,AVG_HOPE_WAGE_SM_AMT,CRQF_CT,ETL_DT,MAKE_DT,ACQ_180_YN,ACQ_DT,MATCH_L_YN,MATCH_M_YN,MATCH_S_YN,LAST_JSCD,EMPN_DE,LAST_FRFT_DE
90,210344,564588,36,5,57,오프라인,1,불필요,1,0,14,1,상용,93,0,980,665,458,32067,76257,77588,56,12,96,56,45,19,재학,고등학교,0,51,1,1,1,1,1,1,0,1,구직급여,남,0,0,0,609,53,81,3,31,68,79,73,301,26,50,47,78,35,18,CA,32953,시군구 일치,1,28,7852,중분류 일치,소분류 일치,45,55,88,0.689,9,89,35,92,42,1,80,1,0,1,268,56,96
95,242277,419285,45,19,56,고용24,1,필요,1,0,6,0,일용,0,0,850,565,403,60256,59478,38594,88,77,56,56,6,13,재학,4년제 대학,1,70,0,0,0,0,0,1,1,0,취업알선,여,0,1,0,601,71,95,98,39,211,97,79,61,14,66,57,29,50,90,IS,87460,시군구 일치,1,41,3107,소분류 일치,소분류 일치,35,63,98,0.055,83,26,12,79,27,0,68,0,0,0,804,92,23
71,368299,949130,63,66,4,오프라인,0,필요,0,1,20,1,일용,88,1,449,918,955,42183,73095,31473,19,82,36,60,13,49,졸업,(2/4년제) 대학,1,8,1,0,0,1,1,1,1,1,구직급여,여,0,1,0,596,42,73,33,34,271,8,90,262,75,8,71,5,53,5,IS,89335,시도 일치,1,50,8000,대분류 일치,중분류 일치,23,26,94,0.498,18,21,45,75,89,1,56,0,0,0,986,42,74
93,772068,653366,18,52,14,오프라인,1,불필요,0,0,24,1,상용,56,1,562,676,270,39681,12101,33301,66,16,25,94,36,76,중퇴,고등학교,1,53,0,1,0,0,1,1,1,0,직업훈련,여,0,0,1,442,50,89,89,62,126,40,25,30,84,27,79,46,54,82,IS,23310,시군구 일치,1,68,5585,대분류 일치,대분류 일치,40,79,1,0.54,92,37,48,76,89,0,29,0,0,1,851,93,28
100,283345,169267,46,85,28,온라인,1,불필요,0,1,91,1,상용,73,1,551,100,355,20719,52194,15537,56,35,66,80,46,11,중퇴,고등학교,1,64,0,1,1,1,1,1,1,1,구직급여,남,0,0,1,518,25,14,62,50,111,79,67,343,24,20,19,29,79,68,IS,47181,시군구 일치,1,95,5549,소분류 일치,중분류 일치,10,95,20,0.477,87,44,92,91,82,1,60,1,0,1,100,55,62
76,643959,629920,79,68,11,온라인,0,불필요,0,1,66,1,상용,6,1,977,174,300,34812,69392,49623,30,29,52,79,41,34,졸업,고등학교,0,28,0,1,0,0,1,1,1,0,구직급여,여,0,0,0,293,82,22,73,70,305,95,56,71,100,65,12,6,32,3,IS,17312,시군구 일치,0,35,1077,중분류 일치,대분류 일치,39,87,79,0.663,94,82,70,83,51,1,19,1,0,0,934,88,13
87,827876,460376,12,95,22,온라인,1,불필요,1,1,32,0,상용,77,0,957,993,998,63136,55208,18012,13,71,75,32,90,43,중퇴,(2/4년제) 대학,0,97,1,0,1,1,1,1,1,1,취업알선,남,0,1,0,355,78,25,20,32,235,94,0,226,11,79,47,25,59,96,IS,46905,시군구 일치,1,20,8924,소분류 일치,대분류 일치,45,64,7,0.3,4,95,80,54,40,0,78,0,0,1,682,75,56
78,597887,272440,58,37,20,오프라인,0,필요,0,1,8,0,일용,10,1,945,719,240,66358,34717,64276,96,56,94,66,80,97,졸업,고등학교,0,98,0,0,1,1,0,0,1,1,구직급여,여,1,0,1,658,41,87,60,76,158,55,56,27,77,92,36,55,29,10,CA,23925,시도 일치,1,46,5623,소분류 일치,대분류 일치,33,30,50,0.035,40,71,15,62,83,0,92,1,0,0,638,0,56
46,907161,909383,29,67,14,온라인,0,불필요,0,1,55,1,일용,29,1,664,718,879,18177,29857,59675,61,10,2,35,34,56,중퇴,4년제 대학,1,92,1,0,1,1,1,1,0,0,직업훈련,남,0,1,0,388,15,47,7,41,73,85,39,126,97,12,60,70,30,7,CA,57934,시군구 일치,1,55,3023,소분류 일치,소분류 일치,43,34,76,0.626,91,37,39,73,40,1,29,0,1,0,638,61,24
28,694983,189481,54,41,45,오프라인,0,불필요,0,1,18,1,일용,11,0,626,614,573,37579,44033,17467,66,58,51,97,97,90,재학,(2/4년제) 대학,1,61,0,0,1,0,1,1,0,1,직업훈련,여,0,0,0,500,40,34,89,11,44,84,56,309,84,30,39,26,23,80,IS,42484,시군구 일치,1,83,9849,대분류 일치,소분류 일치,34,66,25,0.397,19,69,34,41,17,1,95,0,0,1,605,64,50
95,147393,576766,28,45,51,온라인,1,필요,0,0,48,1,일용,79,0,903,973,105,65840,27540,91056,23,76,4,25,56,33,재학,(2/4년제) 대학,0,53,1,0,1,0,1,1,0,1,직업훈련,여,0,1,0,502,43,23,53,19,99,73,57,279,8,43,71,16,11,4,CA,48916,시도 일치,1,84,6490,대분류 일치,대분류 일치,35,88,89,0.004,88,79,78,17,47,1,32,0,0,0,940,6,79
52,983306,453534,54,100,84,고용24,0,불필요,0,1,20,1,일용,4,0,210,304,624,60849,56954,17906,19,62,57,30,36,33,중퇴,4년제 대학,0,31,1,0,1,1,1,1,0,0,구직급여,여,1,1,1,512,93,46,21,79,341,45,63,335,31,91,36,73,87,81,CA,85909,시군구 일치,1,20,4200,중분류 일치,중분류 일치,47,60,80,0.135,50,18,51,90,65,1,27,1,1,1,586,91,84
11,752340,104683,46,2,4,고용24,0,필요,0,1,46,0,상용,74,0,509,735,893,35013,28428,85994,31,54,90,43,85,0,졸업,4년제 대학,0,99,1,1,0,0,1,1,1,0,구직급여,여,0,0,1,615,64,68,84,48,72,29,60,195,43,40,22,45,90,84,CA,60665,시도 일치,0,35,9265,소분류 일치,중분류 일치,93,69,67,0.423,88,13,94,69,1,0,100,0,0,0,614,92,0
81,271522,387963,76,18,7,오프라인,1,필요,0,1,72,0,일용,0,0,950,424,483,83433,36761,26555,31,33,76,62,78,54,재학,고등학교,0,16,0,0,0,0,1,1,0,1,취업알선,여,1,1,0,823,79,29,97,66,209,100,80,207,26,20,69,81,11,3,IS,78622,시도 일치,1,52,3171,소분류 일치,소분류 일치,79,90,10,0.305,91,22,52,91,70,1,21,1,1,0,244,26,7
6,815808,222341,62,86,38,온라인,1,필요,1,0,95,1,상용,90,1,918,619,843,98775,23985,72971,52,61,39,75,80,90,중퇴,(2/4년제) 대학,1,72,0,1,0,0,0,1,1,1,구직급여,남,0,1,0,255,12,63,71,41,189,33,6,18,26,55,56,31,67,94,IS,28481,시군구 일치,1,48,7639,소분류 일치,중분류 일치,21,5,23,0.788,39,8,75,12,93,0,9,1,0,0,519,60,97
77,950081,555804,13,26,4,오프라인,1,불필요,0,1,52,1,일용,71,0,788,810,522,99192,85896,90212,77,88,10,30,51,25,졸업,(2/4년제) 대학,1,78,1,0,0,0,1,0,0,0,구직급여,남,1,0,1,991,2,19,97,74,70,76,56,318,58,19,97,50,52,7,CA,11500,시군구 일치,0,37,2147,중분류 일치,중분류 일치,47,22,76,0.116,32,80,39,7,58,0,39,1,0,1,578,2,84
28,817517,860127,31,76,55,오프라인,0,필요,1,0,63,1,상용,63,0,122,774,172,72620,43830,33416,55,94,84,42,94,16,재학,(2/4년제) 대학,0,58,1,0,1,0,1,0,0,0,구직급여,여,1,1,1,166,6,6,28,20,357,92,29,58,81,97,99,36,86,27,IS,82686,시군구 일치,0,86,4026,소분류 일치,대분류 일치,2,62,41,0.747,14,100,49,30,34,0,84,0,1,0,743,18,44
57,405868,293545,69,65,0,온라인,0,필요,0,0,7,0,상용,17,0,895,745,973,56313,44502,21094,36,9,100,42,40,42,졸업,고등학교,1,34,1,1,1,0,0,0,1,0,직업훈련,여,0,1,1,365,62,38,15,47,140,73,11,220,19,10,84,87,15,45,CA,74925,시군구 일치,0,14,3621,대분류 일치,대분류 일치,88,87,73,0.34,6,51,34,39,0,1,95,1,0,0,112,69,28
63,915438,284842,35,80,100,오프라인,0,필요,0,0,91,1,일용,17,0,751,321,362,71193,90632,72931,97,34,29,62,0,60,중퇴,(2/4년제) 대학,1,46,0,0,1,0,0,1,0,0,취업알선,남,0,0,1,926,12,59,43,68,130,46,71,62,65,6,13,59,1,78,IS,21404,시도 일치,0,67,1268,중분류 일치,소분류 일치,94,4,54,0.005,69,36,60,77,98,0,58,1,0,0,577,43,27
85,796585,997359,100,75,14,오프라인,1,필요,1,0,1,1,일용,74,1,155,119,497,12828,84384,38656,28,69,72,79,7,71,재학,고등학교,1,53,1,0,0,0,0,0,1,1,직업훈련,남,1,1,0,603,4,87,28,38,230,67,85,243,45,84,84,1,33,6,IS,47086,시군구 일치,0,78,4582,소분류 일치,중분류 일치,49,63,66,0.559,34,45,27,41,0,0,10,1,0,0,984,81,60
96,629433,414173,66,82,33,고용24,1,필요,1,0,25,0,일용,10,1,838,860,970,88216,10511,31976,51,6,19,27,93,95,중퇴,4년제 대학,0,28,1,0,0,0,1,0,1,1,직업훈련,여,0,0,0,154,39,67,12,95,328,16,57,52,59,14,42,9,42,18,IS,95769,시도 일치,1,49,1423,소분류 일치,중분류 일치,49,52,80,0.261,57,7,4,29,81,1,26,0,0,1,690,11,75
86,351784,394456,62,66,48,오프라인,1,불필요,0,0,69,0,상용,19,1,796,317,395,37210,35325,22590,57,49,93,31,79,38,중퇴,4년제 대학,1,29,1,0,1,0,0,1,0,1,직업훈련,여,1,0,1,103,51,68,93,56,358,47,76,138,18,85,60,88,99,84,IS,89109,시군구 일치,1,30,6963,소분류 일치,소분류 일치,34,65,54,0.27,56,7,6,54,61,1,34,0,0,1,783,91,12
46,263127,309888,73,88,61,오프라인,1,불필요,0,1,57,1,상용,37,1,891,938,418,47378,84802,77012,56,57,14,30,71,77,졸업,(2/4년제) 대학,1,86,1,1,0,1,0,1,1,1,구직급여,남,1,1,0,884,54,98,36,37,321,36,82,166,66,37,51,75,95,64,CA,44737,시도 일치,0,96,7511,소분류 일치,중분류 일치,74,23,16,0.594,27,61,91,33,30,0,50,0,0,0,848,41,77
37,322687,656495,96,47,80,오프라인,0,필요,0,1,44,1,일용,43,1,868,288,219,15986,53168,85320,63,73,61,46,90,77,중퇴,고등학교,0,56,1,0,1,0,1,0,0,0,취업알선,남,0,0,0,411,42,74,69,32,179,13,49,352,40,95,7,61,19,71,IS,35470,시군구 일치,0,19,3038,중분류 일치,대분류 일치,20,46,61,0.973,10,17,11,89,92,0,100,1,0,0,442,18,92
48,229499,719990,72,38,27,온라인,1,필요,1,0,75,0,일용,94,0,126,506,846,50571,27631,96839,68,4,56,3,0,61,재학,(2/4년제) 대학,0,32,1,0,1,0,1,1,1,0,직업훈련,남,0,1,0,783,66,13,80,81,297,3,48,309,52,10,25,49,76,82,CA,72669,시도 일치,0,36,5618,소분류 일치,소분류 일치,29,14,17,0.416,24,83,58,86,43,1,84,0,1,0,965,60,14
46,155786,467078,27,13,100,온라인,1,불필요,0,0,24,1,상용,57,1,696,373,714,75932,45686,17626,82,39,80,84,77,74,중퇴,4년제 대학,1,95,0,1,1,0,1,1,1,0,구직급여,남,1,1,0,220,14,30,53,17,109,16,36,327,8,48,1,29,36,18,CA,66919,시도 일치,1,89,1377,소분류 일치,소분류 일치,74,53,87,0.731,4,19,72,54,45,1,51,1,1,0,622,48,3
34,659701,500870,47,83,24,오프라인,1,필요,1,0,3,1,상용,5,0,913,573,136,32274,43518,34249,63,54,82,81,36,14,졸업,(2/4년제) 대학,1,40,1,1,0,0,0,1,0,1,구직급여,여,1,1,0,660,82,100,67,9,128,95,55,243,92,99,92,17,18,94,CA,30354,시도 일치,1,90,9580,소분류 일치,소분류 일치,55,41,31,0.826,33,47,97,14,51,1,58,0,1,1,534,55,18
30,709887,158744,11,0,57,오프라인,1,불필요,1,1,33,1,일용,13,1,637,995,764,19705,38822,30612,52,33,64,69,41,73,중퇴,(2/4년제) 대학,1,51,0,0,0,0,0,1,0,0,구직급여,남,0,0,1,605,83,74,60,72,308,67,57,295,63,18,4,85,60,70,CA,31597,시도 일치,1,43,2833,소분류 일치,중분류 일치,47,28,56,0.558,40,32,24,3,75,0,54,0,1,1,477,73,7
34,443060,948218,90,12,29,오프라인,1,필요,1,1,41,1,일용,58,1,895,844,178,44447,56669,54169,99,64,55,29,74,77,재학,(2/4년제) 대학,0,69,1,1,1,1,1,0,0,0,취업알선,남,0,0,1,289,61,51,31,84,65,15,42,220,63,46,13,48,31,33,CA,70223,시군구 일치,1,76,8756,중분류 일치,대분류 일치,67,8,69,0.222,21,90,80,86,38,1,7,0,0,0,611,59,19
81,428554,875366,9,5,69,온라인,0,필요,1,0,34,0,상용,55,1,892,438,827,14557,61892,74634,25,16,96,34,5,49,재학,(2/4년제) 대학,1,70,1,1,1,0,1,1,1,1,취업알선,남,0,0,0,289,45,69,56,56,169,2,13,239,64,79,29,59,77,54,CA,57231,시도 일치,1,93,8388,대분류 일치,대분류 일치,14,45,85,0.178,24,5,65,65,62,1,7,1,0,1,986,42,26
31,176158,253501,16,61,66,온라인,1,필요,1,1,75,1,일용,5,1,374,132,415,76579,42097,44212,49,26,23,56,2,53,졸업,고등학교,0,22,0,1,1,1,0,0,1,1,구직급여,남,0,0,0,304,80,74,28,67,356,16,51,252,28,82,12,82,9,49,IS,63301,시군구 일치,1,55,4433,소분류 일치,중분류 일치,6,95,40,0.503,86,58,90,34,65,0,21,1,0,0,944,87,8
49,486600,449158,61,96,26,고용24,0,필요,0,0,77,0,상용,89,0,541,846,251,14408,50355,23130,55,0,57,13,65,15,중퇴,고등학교,1,83,1,1,0,1,0,0,1,1,구직급여,여,0,0,1,764,19,93,84,38,333,28,43,26,97,23,95,66,77,73,CA,37609,시도 일치,1,73,8417,중분류 일치,대분류 일치,82,23,28,0.637,58,5,44,70,73,1,88,1,0,1,547,27,64
16,543688,545103,40,9,42,오프라인,0,필요,0,1,69,1,상용,61,1,560,848,593,20929,48722,56482,54,27,40,84,98,57,졸업,(2/4년제) 대학,1,64,1,0,0,0,0,1,1,0,취업알선,남,1,0,1,565,74,48,22,13,143,42,41,266,81,53,14,69,83,57,IS,61881,시도 일치,0,8,1491,중분류 일치,대분류 일치,92,8,19,0.855,65,62,5,9,1,0,30,0,0,1,385,11,67
56,991162,416421,33,4,40,온라인,0,불필요,0,1,21,1,상용,97,1,517,872,791,89797,52455,79636,29,9,33,25,38,15,졸업,(2/4년제) 대학,1,73,0,0,0,1,0,0,0,0,구직급여,여,0,1,1,969,44,7,27,3,255,62,2,126,77,67,25,22,12,84,IS,34283,시도 일치,0,69,5596,소분류 일치,소분류 일치,48,78,58,0.714,65,87,12,28,11,1,31,1,1,0,826,85,31
94,109972,600123,98,27,40,오프라인,1,불필요,0,1,45,1,상용,74,0,117,278,374,53745,44201,16707,88,80,83,32,76,64,재학,(2/4년제) 대학,0,2,1,0,0,1,0,1,0,1,구직급여,여,0,1,0,332,81,64,65,3,270,58,22,144,41,94,96,64,26,72,CA,61018,시군구 일치,0,27,7119,중분류 일치,중분류 일치,77,30,65,0.066,38,81,79,88,80,1,32,0,1,0,426,89,54
48,383758,119934,26,21,26,온라인,1,필요,0,0,37,0,상용,93,1,624,249,529,36134,78244,81174,55,1,75,71,81,84,졸업,(2/4년제) 대학,0,53,0,0,1,0,1,0,1,0,직업훈련,남,1,1,0,925,90,87,39,87,258,12,34,55,35,31,61,72,53,35,IS,80690,시도 일치,1,91,1838,소분류 일치,중분류 일치,9,56,3,0.267,94,51,58,21,56,0,36,1,0,0,543,38,54
40,928661,720641,19,15,41,오프라인,1,필요,1,0,88,1,상용,45,0,325,385,778,67233,84015,58317,35,34,100,61,49,46,졸업,4년제 대학,0,34,0,0,1,1,1,1,1,0,구직급여,여,0,0,0,139,7,11,41,62,126,69,77,68,45,3,0,94,50,98,CA,43907,시군구 일치,0,6,7815,소분류 일치,대분류 일치,80,77,5,0.416,60,89,64,65,4,1,20,0,0,1,329,34,61
25,841327,600293,85,36,55,온라인,0,필요,0,0,35,1,일용,19,0,200,610,151,49512,73685,79312,3,55,85,77,63,68,재학,4년제 대학,1,6,0,1,1,0,0,1,1,1,직업훈련,여,1,0,1,404,69,3,20,26,234,11,54,245,75,42,3,40,69,17,CA,48238,시군구 일치,1,9,5505,중분류 일치,중분류 일치,23,41,21,0.45,61,82,13,71,78,0,87,0,1,0,710,24,33
29,608171,178813,49,31,60,고용24,0,필요,0,1,62,1,일용,26,0,423,227,196,91604,81390,95300,75,47,35,96,76,62,졸업,4년제 대학,0,16,0,1,1,1,0,1,1,1,구직급여,남,0,0,1,702,54,85,15,92,56,26,27,104,14,63,96,69,1,49,CA,20200,시군구 일치,1,34,6807,소분류 일치,대분류 일치,55,92,95,0.362,67,76,83,41,30,1,15,0,1,1,873,23,9
99,597329,962576,11,29,75,고용24,1,필요,1,0,7,0,상용,22,0,236,171,817,47353,10766,81768,57,31,49,37,97,43,재학,(2/4년제) 대학,0,26,0,1,0,1,0,0,0,0,구직급여,여,0,0,0,584,93,70,11,52,186,64,74,178,78,19,0,48,84,49,IS,82999,시도 일치,0,71,5205,중분류 일치,대분류 일치,93,96,20,0.059,46,75,28,18,48,1,75,0,1,0,782,88,16
14,542829,155280,5,94,54,오프라인,0,필요,1,0,15,1,상용,62,0,112,715,571,47215,91765,94288,9,99,75,31,74,55,졸업,4년제 대학,1,20,0,0,1,1,0,0,0,0,구직급여,남,0,1,1,946,65,44,68,34,0,83,17,89,19,31,33,10,76,37,CA,79940,시도 일치,0,6,1556,소분류 일치,중분류 일치,92,58,82,0.748,46,26,78,54,92,1,72,1,1,0,499,60,92
55,212541,948248,13,6,11,고용24,0,불필요,0,0,46,1,상용,85,1,341,714,675,11877,34398,49180,57,50,80,36,72,47,중퇴,(2/4년제) 대학,1,86,0,1,0,0,0,0,1,0,직업훈련,남,0,1,0,923,81,82,11,8,16,79,24,325,68,54,48,46,69,33,IS,49571,시도 일치,1,83,4495,소분류 일치,소분류 일치,11,45,64,0.483,99,19,38,46,83,0,35,1,0,1,521,65,65
46,472226,105986,56,40,57,온라인,1,필요,1,1,33,1,상용,55,0,661,441,946,26819,98308,72558,89,88,81,36,57,42,졸업,고등학교,0,73,1,1,0,1,0,0,0,1,직업훈련,남,0,0,1,659,73,99,88,30,350,33,70,160,85,54,64,65,14,82,IS,44300,시군구 일치,0,35,2127,중분류 일치,소분류 일치,49,61,87,0.973,76,22,20,31,89,0,35,1,0,0,235,59,23
97,322284,280516,1,89,54,온라인,0,불필요,1,1,52,0,일용,19,0,930,493,299,25101,76405,16000,50,23,74,30,78,86,졸업,고등학교,0,95,1,0,0,1,0,0,1,1,구직급여,여,1,0,1,266,37,91,75,73,222,75,46,241,87,49,11,7,82,61,IS,36115,시군구 일치,1,48,9844,소분류 일치,소분류 일치,40,51,88,0.269,33,35,43,46,91,1,6,1,1,1,370,20,63
